time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0600000000000023,-2.97078481593,-0.421789756248,20.287171733,0.0248700444443,0.0948968986057,0.0,-2.79361304105,-0.178629713484,5.5245842712,0.0494037497292,-0.0822165681839,0.0,441.95926520654285,443.89493099364296,442.5542883940468,441.5728054129388
3.1200000000000023,-3.14034236396,-0.432045263843,20.6193320683,0.0277767279262,0.0903870435533,0.0,-2.85795334345,-0.162956080995,5.54736967719,0.0464548714447,-0.0638713222279,0.0,444.2998395372613,445.7970795228958,444.14002295491736,443.8994941007635
3.1800000000000024,-3.31385552859,-0.441257553443,20.9546237227,0.0306848070869,0.0867978459685,0.0,-2.92549368847,-0.143847734755,5.62864701875,0.0522163145759,-0.0527510021104,0.0,462.32181373482916,463.1949115582313,462.68107076523313,463.13585811849237
3.2400000000000024,-3.49113574715,-0.449347154756,21.2921230433,0.0336499909741,0.0838797514347,0.0,-2.98366506837,-0.12554006229,5.62139307883,0.0431425404648,-0.0414664754584,0.0,435.3782231891528,436.31999133559117,436.2827129721446,435.5258589658044
3.3000000000000025,-3.67220722833,-0.456151468897,21.633193375,0.0359595286289,0.0811105287795,0.0,-3.05179554357,-0.101029568329,5.74699095995,0.0270312272655,-0.0577285085013,0.0,476.5547475245114,475.30869979685406,478.2005736569422,476.9721011294992
3.3600000000000025,-3.8569962854,-0.461584013629,21.9778069282,0.0373683137746,0.0776494196918,0.0,-3.10762568826,-0.0799192285083,5.74020219973,0.0152139518642,-0.057598614365,0.0,437.7123298406991,437.72078935103883,437.2377988079347,436.2520354537671
3.4200000000000026,-4.04508268408,-0.46573065218,22.3219097879,0.0387121771534,0.0738531661947,0.0,-3.16170064807,-0.0581972805324,5.72999074215,0.0338651598052,-0.0781173590897,0.0,436.62646136300407,434.9077235785685,435.3798304898741,436.93789401282055
3.4800000000000026,-4.23623415193,-0.468614519806,22.6636734576,0.0409254707352,0.0689403083083,0.0,-3.20976346068,-0.0377493852876,5.66254898521,0.0423351822078,-0.0907280089636,0.0,417.99787472659983,416.89120957984085,415.84207002233927,416.58425229928804
3.5400000000000027,-4.43037950883,-0.47013155353,23.0038974936,0.0433400440714,0.0636772648581,0.0,-3.26136104059,-0.0125946836361,5.6782554057,0.0356916634543,-0.0822929492894,0.0,442.5041294819924,443.1916486992994,443.66333818872727,443.11826446671563
3.6000000000000028,-4.62763349937,-0.470034412305,23.3464698036,0.045963614486,0.0584070417303,0.0,-3.31335750154,0.0160569350155,5.74058133763,0.0562643559499,-0.102227588957,0.0,458.6408654969878,457.0481740923143,456.69554963816086,458.33479226745106
3.660000000000003,-4.82791085522,-0.468170029938,23.6926255284,0.0490180315561,0.0531334652231,0.0,-3.36209925165,0.0463914996035,5.79773747169,0.0371528148092,-0.0686404570985,0.0,454.59272992010347,457.26988588391634,457.95560029039547,456.43412080187784
3.720000000000003,-5.03074816597,-0.464699919851,24.0367553293,0.0512953562659,0.0490165909063,0.0,-3.39897964666,0.0694708383789,5.67395709355,0.0395137619721,-0.0685628785898,0.0,397.39804234267143,397.4009907966725,397.4091042052815,397.6263798366815
3.780000000000003,-5.235853241,-0.459710023828,24.3754347754,0.0539790745668,0.0449875238364,0.0,-3.43763437642,0.0970793292357,5.61571251578,0.0535206299018,-0.0644686708994,0.0,417.472679406941,417.8261529062885,418.6545613270998,419.87302885865887
3.840000000000003,-5.44323367821,-0.453014688579,24.7106877943,0.0570023721475,0.041398491242,0.0,-3.4748459042,0.126365278062,5.55971830806,0.0432463849462,-0.0518458423521,0.0,416.94429761379496,418.04304761430194,419.8222652634613,418.9314143170088
3.900000000000003,-5.65293970419,-0.444328186812,25.045827148,0.0599002442121,0.0383708449992,0.0,-3.51512730313,0.163436020014,5.6113700432,0.0568546335141,-0.0478262212194,0.0,453.21141402291903,453.5328739869777,451.064025917172,452.1632129950417
3.960000000000003,-5.86485310441,-0.433624563779,25.3796736204,0.0636762668821,0.0352152238009,0.0,-3.54852386314,0.193648958028,5.51734628941,0.0729326807359,-0.0644185541255,0.0,405.5955708677879,404.10011777621594,404.9055034219172,406.3528981741673
4.020000000000002,-6.07898010348,-0.420595662453,25.7149031767,0.0682400099262,0.0322758850209,0.0,-3.58873783022,0.24108958587,5.65630589403,0.0816806966716,-0.0287441337683,0.0,476.81956558831354,479.5359363449127,478.12377094535697,478.79398207434764
4.080000000000001,-6.29543124679,-0.404715656735,26.0570525154,0.073645225644,0.030193517951,0.0,-3.62615970712,0.288736864595,5.74819242784,0.103075139005,-0.0506117792171,0.0,466.56531035395244,464.8540206096146,464.7922689252053,466.4724752075274
